model,tahun,harga,transmisi,odometer,jenis,pajak,konsumsiBBM,mesin
 Supra X 125,2013.84,20266.21,Kopling,77247.74,Trail,75.79,78.29975528599739,79.18
 Sonic 150,2016.35,19948.53,Manual,22224.99,Sport,141.46,73.08003599341208,79.2
 CRF 150,2014.87,21828.19,Manual,67341.48,Trail,106.18,73.50877156304722,114.26
 Sonic 150,2014.35,27176.89,Automatic,116853.11,Bebek,106.73,88.32554489827942,53.82
 Verza,2013.86,33896.38,Automatic,62375.44,Bebek,252.68,118.03242589470584,107.52
 PCX,2015.75,6094.1,Automatic,110535.99,Bebek,223.93,109.17197453397286,86.71
 PCX,2015.6,5466.11,Automatic,49317.62,Sport,297.65,154.09035010513372,144.28
 PCX,2012.29,33049.63,Automatic,118914.08,Trail,184.05,111.94323889902692,57.79
 Supra GTR,2014.77,20330.59,Kopling,69541.45,Trail,138.98,107.2654449260062,135.18
 CB150R,2015.43,22983.36,Kopling,6364.33,Sport,27.02,75.93772465815582,123.1
 Supra GTR,2015.56,18850.13,Kopling,70427.98,Bebek,298.97,127.01010862674444,95.65
 Supra X 125,2012.68,6721.02,Automatic,33696.95,Skuter,165.46,73.42166314779215,98.18
 BeAT,2016.94,27762.62,Kopling,5212.72,Bebek,210.14,63.56411039993999,12.7
 Verza,2011.2,27111.66,Kopling,97971.78,Skuter,122.02,140.57032392512895,142.53
 CRF 150,2013.84,13523.83,Kopling,33833.07,Bebek,164.31,29.64419689944838,16.04
 Sonic 150,2017.24,13353.36,Kopling,95112.11,Sport,282.77,126.12557438188863,84.48
 BeAT Street,2015.51,29938.81,Manual,35302.39,Skuter,49.93,45.32488604475495,49.51
 CRF 150,2013.09,6056.47,Automatic,24255.24,Sport,87.71,42.77815829902488,64.48
 CB150R,2016.56,31288.6,Automatic,115983.29,Skuter,45.62,95.2164765489208,91.53
 Supra GTR,2015.54,11806.59,Manual,43941.83,Trail,237.66,109.04328627587917,136.33
 Supra GTR,2017.37,22299.53,Kopling,72148.32,Skuter,18.61,64.4038935379468,68.64
 Genio,2016.88,33001.08,Kopling,73160.81,Skuter,24.49,123.04327005355553,148.16
 Supra GTR,2015.88,24955.74,Kopling,67335.75,Skuter,89.55,96.17302065703788,88.92
 BeAT,2014.91,16728.8,Automatic,109013.19,Trail,154.26,61.96501849527333,24.08
 BeAT ,2012.07,25311.78,Automatic,80745.06,Sport,121.88,63.49253307445824,28.5
 Sonic 150,2013.09,14530.82,Automatic,48893.82,Trail,13.44,52.26147783203139,107.42
 BeAT ,2014.35,12449.19,Automatic,102857.81,Skuter,287.25,71.0078926181875,7.56
 Sonic 150,2015.79,34894.52,Automatic,22694.68,Bebek,285.86,105.55968784275841,72.05
 Verza,2015.11,27222.9,Manual,65425.35,Trail,83.81,52.82914003665309,22.23
 Sonic 150,2013.31,23913.62,Automatic,113231.81,Bebek,219.46,134.06423006938024,64.98
 BeAT ,2011.05,14883.68,Kopling,74974.66,Trail,173.57,100.1464092958026,112.49
 CRF 150,2014.97,5332.77,Automatic,97514.69,Trail,71.24,51.1482459539653,68.82
 Sonic 150,2013.29,4767.94,Manual,78288.3,Skuter,78.65,30.26165571170432,24.52
 Verza,2016.88,21088.9,Kopling,100150.54,Sport,147.35,94.88322868703007,37.79
 Verza,2011.19,27573.66,Manual,112518.5,Sport,125.77,108.22482927676977,55.13
 Supra X 125,2015.68,20564.69,Kopling,33502.7,Skuter,87.37,18.950588409594076,10.43
 Sonic 150,2018.53,30030.65,Automatic,21353.15,Trail,242.25,88.43631394771369,87.65
 BeAT Street,2012.4,4841.87,Manual,58336.87,Sport,144.44,87.65806956856395,91.13
 Genio,2014.77,15241.3,Kopling,83971.43,Sport,196.45,69.09163140333423,9.32
 PCX,2011.73,11195.36,Automatic,28122.1,Sport,56.78,24.23602570558392,60.35
 Vario 125,2016.01,17753.47,Kopling,1873.57,Skuter,160.05,63.448584075621255,62.1
 Verza,2015.4,6057.07,Manual,41740.4,Bebek,95.39,16.207192279897768,50.07
 Revo,2014.26,33566.95,Manual,115386.02,Bebek,157.92,118.3689209616697,83.66
 PCX,2015.17,10764.35,Manual,83160.18,Bebek,234.25,90.55808291528702,51.89
 BeAT,2018.17,32574.08,Manual,48610.55,Bebek,230.67,114.92757837590561,62.46
 CB150R,2012.57,17086.44,Automatic,24049.31,Bebek,106.27,63.75532792838406,119.63
 Sonic 150,2011.18,34546.37,Kopling,43288.15,Sport,208.28,70.9353773396414,24.32
 BeAT ,2017.89,21085.07,Automatic,21374.14,Sport,282.39,98.04783480378235,92.87
 Vario 125,2015.62,32840.05,Manual,13898.84,Trail,187.7,89.10914552653524,75.84
 Revo,2018.13,3965.88,Kopling,108077.4,Sport,44.52,49.99402276915221,45.76
 PCX,2015.78,27143.3,Manual,118773.54,Skuter,203.91,132.12402541053189,109.13
 Sonic 150,2017.48,31973.28,Automatic,20700.54,Trail,31.47,56.87083428878758,82.68
 Supra X 125,2014.44,8158.14,Automatic,7806.07,Sport,261.63,77.00491370355488,71.6
 CB150R,2017.0,6798.03,Automatic,40186.83,Trail,155.0,88.16611348061495,100.15
 Vario 125,2018.3,17045.24,Kopling,55709.36,Trail,115.54,96.62623376146175,120.34
 Genio,2015.58,32928.85,Kopling,25490.06,Bebek,17.1,91.59964804679186,145.9
 Supra X 125,2012.45,20720.92,Manual,36856.35,Trail,114.24,57.17873671450697,94.4
 Revo,2013.15,20255.11,Kopling,25025.25,Sport,270.96,110.1396051260566,131.17
 BeAT,2012.59,8201.99,Kopling,92489.72,Bebek,6.29,18.45182129260997,0.16
 Vario 125,2012.97,3823.63,Automatic,85232.21,Sport,142.39,99.4881601310566,79.54
 Supra X 125,2013.45,29074.56,Manual,76098.76,Bebek,279.35,86.17136748814075,32.2
 CB150R,2015.44,6531.24,Automatic,46950.67,Sport,118.45,48.43257104620834,14.13
 Genio,2015.7,23574.48,Manual,108347.85,Bebek,128.45,112.70066546385753,79.8
 Supra X 125,2014.41,32334.12,Manual,115465.23,Bebek,173.57,135.80450063353658,112.02
 Supra GTR,2015.92,10308.73,Kopling,21821.23,Skuter,138.88,71.94236636406731,61.84
 Genio,2011.65,24554.85,Automatic,27630.44,Sport,50.58,65.6767277025655,100.52
 Revo,2011.7,6254.32,Kopling,63236.22,Trail,5.57,41.43652867058702,73.46
 BeAT,2012.37,22635.56,Kopling,12127.45,Bebek,182.94,63.74002639212004,65.56
 CB150R,2015.14,8913.51,Kopling,52743.08,Sport,276.24,90.9673409182861,43.54
 BeAT Street,2012.71,26760.02,Manual,69843.98,Bebek,31.91,69.64698637974296,57.39
 Sonic 150,2013.27,13197.12,Automatic,62817.65,Skuter,63.29,41.64572006965628,52.47
 BeAT ,2014.2,18256.34,Automatic,40325.37,Skuter,111.07,61.60315084670361,96.93
 CRF 150,2017.49,22500.63,Kopling,65214.63,Skuter,242.62,80.65850544593968,17.4
 CRF 150,2011.11,9142.56,Manual,114202.56,Skuter,80.78,35.75607942363132,13.9
 BeAT ,2016.2,26937.36,Automatic,25630.8,Trail,264.62,109.80616223842712,99.0
 BeAT ,2016.35,13241.08,Automatic,78437.8,Trail,16.49,77.24535383543986,81.94
 Vario 125,2017.39,24464.34,Kopling,6497.01,Bebek,282.29,87.03901825119917,64.53
 Revo,2018.46,8737.27,Manual,9205.49,Sport,168.22,40.862370065857874,22.87
 CB150R,2011.16,25267.58,Kopling,66318.56,Skuter,197.63,84.8300051813797,61.65
 Genio,2012.23,7798.34,Automatic,13738.04,Skuter,110.31,69.95160605435251,118.46
 Vario 125,2018.09,17069.7,Manual,4020.3,Trail,234.6,84.65197125739104,133.44
 Revo,2014.67,11511.58,Kopling,21571.05,Trail,49.97,49.7676167936027,105.39
 Sonic 150,2015.52,27147.56,Automatic,67850.59,Skuter,14.67,41.47596026139844,8.99
 Supra GTR,2016.3,11974.23,Kopling,84145.39,Sport,118.66,104.18553770479998,100.56
 CRF 150,2016.43,31307.7,Kopling,25214.43,Bebek,256.11,80.34431703363583,36.15
 CB150R,2018.45,31622.9,Kopling,80017.74,Bebek,226.48,89.70412284968569,47.29
 BeAT ,2018.98,9927.77,Manual,22860.98,Bebek,155.15,55.15671973103812,29.38
 Supra X 125,2016.76,22950.38,Automatic,73569.79,Bebek,171.64,109.42868890192712,116.36
 BeAT Street,2013.3,6535.7,Automatic,49861.76,Sport,38.97,40.79889900272558,97.29
 CB150R,2018.04,16014.57,Automatic,78316.4,Sport,252.2,110.91789687487669,91.78
 Verza,2011.39,26053.92,Automatic,118467.91,Sport,236.09,126.00833199289498,100.2
 BeAT,2012.85,24372.35,Manual,111733.61,Trail,196.94,85.02156380512945,35.52
 Revo,2018.18,23289.04,Kopling,1894.79,Skuter,139.86,43.616971453299016,66.7
 PCX,2013.05,12613.99,Automatic,105570.84,Sport,289.34,130.641207428374,94.99
 Sonic 150,2012.77,15593.0,Manual,9214.24,Bebek,263.71,98.3009533440182,95.49
 Supra GTR,2012.11,7010.82,Kopling,113525.51,Sport,193.33,117.19583475163925,118.78
 Sonic 150,2017.87,26231.79,Manual,34550.33,Skuter,111.54,52.512787680412714,43.07
 CB150R,2015.0,19519.83,Manual,46340.84,Trail,185.41,99.52470971839436,115.55
 CRF 150,2016.4,25911.78,Automatic,12173.06,Bebek,172.63,73.95295658845204,66.03
 PCX,2012.91,11565.79,Automatic,14600.9,Trail,118.27,66.06432692341932,100.53
 Verza,2017.06,13921.15,Kopling,86898.57,Sport,92.0,84.02062089271155,68.36
 Genio,2017.08,14226.18,Kopling,112500.19,Bebek,122.1,117.38880156090279,142.29
 Supra X 125,2013.5,4602.14,Automatic,73251.06,Bebek,172.17,53.156242883733796,26.9
 PCX,2014.29,14439.35,Manual,85617.2,Sport,128.44,97.34209756754863,101.25
 Revo,2012.68,28861.3,Automatic,91043.6,Sport,79.07,104.06198808358333,86.48
 BeAT ,2018.81,31793.82,Kopling,32313.46,Skuter,228.29,90.85061967590782,25.91
 Verza,2016.16,19966.89,Manual,6712.67,Sport,159.44,46.77648134287266,9.9
 Supra X 125,2018.48,18010.2,Manual,1611.35,Sport,20.3,64.77472991080424,119.87
 BeAT Street,2013.43,4760.7,Manual,42648.04,Sport,110.49,43.37103148413337,23.62
 Supra GTR,2017.26,31229.3,Automatic,29801.44,Bebek,265.47,90.82153837201122,27.98
 BeAT ,2017.13,4204.91,Automatic,8723.24,Skuter,226.57,90.98720086962716,146.77
 CB150R,2016.53,33274.26,Kopling,22514.12,Bebek,96.97,103.98667430523874,107.59
 PCX,2018.73,19062.06,Manual,16039.42,Sport,281.45,87.77161641991106,37.57
 CRF 150,2014.15,14467.01,Manual,109034.68,Skuter,22.98,71.67967717397933,88.64
 Supra X 125,2012.05,32633.69,Automatic,17894.7,Sport,288.37,95.4152134945571,80.12
 BeAT,2016.37,4559.97,Kopling,64650.18,Bebek,73.71,84.94090513426623,126.67
 Vario 125,2016.83,21938.88,Kopling,71175.25,Bebek,2.73,85.61666808400994,109.4
 BeAT,2015.6,20925.15,Manual,65337.43,Sport,130.14,107.02640968672132,124.76
 Genio,2012.65,10641.58,Automatic,13045.88,Skuter,107.69,28.69225966463383,31.73
 BeAT,2015.04,17179.86,Manual,38900.5,Bebek,161.73,101.23473593812206,96.03
 BeAT Street,2013.5,24148.98,Automatic,7423.42,Sport,239.03,60.829869926286264,6.04
 Genio,2014.42,26484.77,Kopling,47945.13,Trail,252.73,74.59850638649927,10.34
 Verza,2016.16,3821.37,Manual,23581.36,Sport,120.37,75.51105325285445,107.03
 Supra GTR,2016.96,33027.89,Manual,67472.12,Sport,128.95,55.21316850966305,3.66
 Verza,2012.86,8932.03,Manual,82906.14,Skuter,44.45,66.31679389783633,86.96
 Vario 125,2014.24,11086.48,Kopling,63999.69,Sport,14.26,90.8434645055173,126.06
 Revo,2013.15,12019.11,Manual,52482.86,Trail,192.36,65.93672382125818,56.99
 Supra GTR,2012.59,4978.95,Kopling,46964.26,Sport,19.33,-3.460226013399712,6.73
 BeAT,2017.27,7638.1,Automatic,100423.61,Trail,220.15,110.14058610493866,107.08
 CRF 150,2018.27,34572.13,Kopling,27201.63,Bebek,161.73,110.8416966051398,139.45
 Sonic 150,2013.96,13633.45,Automatic,87778.4,Sport,59.57,74.51584216474474,107.58
 Revo,2017.01,7396.28,Kopling,90515.61,Skuter,161.86,89.27171643465054,86.77
 Supra GTR,2018.18,7137.02,Kopling,50713.65,Sport,54.9,24.454636476488353,34.5
 Supra GTR,2017.77,26245.43,Manual,36371.09,Trail,131.62,50.16130164487272,2.31
 Vario 125,2012.46,30460.69,Kopling,56754.44,Trail,239.87,124.04526436028696,104.2
 CB150R,2018.65,11815.65,Manual,12358.46,Skuter,138.58,36.35315883658748,34.65
 BeAT,2014.01,4451.36,Automatic,6795.08,Trail,44.61,67.69397000856907,128.72
 Vario 125,2013.71,10759.19,Automatic,14522.12,Sport,217.15,70.15143094709416,69.95
 Supra GTR,2011.5,5562.23,Manual,23410.3,Trail,56.03,44.625222400746594,79.6
 Supra X 125,2014.89,7024.82,Automatic,60711.94,Sport,221.56,93.51208394174465,113.09
 Revo,2011.87,17261.62,Kopling,101299.57,Sport,143.81,114.26112448664985,116.91
 Vario 125,2012.99,10972.22,Manual,29116.44,Trail,136.12,54.95532852334841,96.4
 CB150R,2013.54,19896.0,Manual,111421.23,Skuter,255.43,154.69313513048763,140.76
 PCX,2017.47,11707.75,Manual,113744.51,Bebek,212.58,143.97022702864598,147.34
 Verza,2018.0,33142.82,Automatic,114214.76,Skuter,9.87,130.32817385559014,142.03
 Supra GTR,2013.42,32063.55,Automatic,99937.79,Bebek,88.85,103.20050025142051,123.63
 BeAT,2017.87,21482.78,Kopling,44198.29,Skuter,261.28,108.72758118498344,105.84
 Sonic 150,2017.86,14856.67,Kopling,9942.92,Sport,5.5,57.01988644266598,99.5
 PCX,2017.12,15690.4,Manual,68317.64,Sport,163.58,52.10873447635059,15.56
 Genio,2012.17,16648.38,Kopling,67124.9,Trail,218.35,77.72559364837434,40.72
 CRF 150,2016.52,26498.75,Automatic,101398.3,Bebek,186.56,65.88252043622937,0.85
 CRF 150,2018.56,17889.69,Kopling,118578.31,Bebek,228.16,106.95538725053756,20.61
 BeAT ,2016.46,30528.12,Automatic,61180.28,Trail,217.71,91.18581230864667,65.88
 CB150R,2013.65,33253.81,Kopling,42007.36,Skuter,207.61,77.97109309874631,21.98
 Sonic 150,2015.0,14280.18,Automatic,23264.01,Trail,246.46,114.63661097774597,135.25
 BeAT ,2016.17,21292.11,Automatic,1955.74,Skuter,193.71,86.72645393298632,120.85
 CB150R,2015.08,6764.67,Kopling,61292.81,Trail,120.73,42.89003374269987,10.74
 BeAT,2011.96,10053.43,Kopling,66752.77,Bebek,141.57,53.72108969487077,37.34
 Supra X 125,2013.5,16698.72,Automatic,98452.44,Bebek,215.02,117.32239641618547,122.86
 BeAT,2017.42,10232.32,Manual,60759.02,Skuter,262.89,108.84125704655621,120.46
 Verza,2017.89,31146.81,Kopling,109221.75,Bebek,81.67,113.65200411050829,141.82
 PCX,2012.1,8737.37,Automatic,75290.67,Bebek,102.62,99.6891817557454,149.63
 Revo,2018.62,18015.16,Kopling,100264.12,Bebek,279.22,141.30356301052603,146.44
 CRF 150,2013.63,22696.21,Kopling,18840.03,Bebek,173.55,66.79798791043933,61.52
 CB150R,2016.3,25384.46,Kopling,102028.99,Sport,53.69,68.3757004076534,37.55
 BeAT,2017.01,15750.38,Kopling,80827.75,Trail,199.11,122.96625352032821,113.76
 Revo,2017.5,30914.02,Kopling,21420.45,Trail,297.23,94.03533343725991,44.89
 Verza,2018.57,21529.99,Manual,23718.39,Sport,247.04,112.92162288532676,120.96
 Supra GTR,2013.5,17511.2,Manual,110402.14,Bebek,223.72,117.75506426443987,80.09
 Genio,2017.87,5896.84,Manual,5181.43,Trail,62.41,63.28804931885337,119.09
 PCX,2012.05,18296.85,Automatic,55812.4,Trail,262.84,81.78185521539633,41.38
 Verza,2016.64,29405.14,Manual,38274.19,Trail,157.74,93.59968956152328,76.2
 Verza,2016.94,22972.07,Manual,79643.35,Skuter,266.79,105.71681353507834,84.6
 BeAT,2016.42,29761.64,Automatic,100180.95,Sport,98.95,136.75508191822473,141.47
 Supra X 125,2013.02,19211.67,Manual,43792.73,Skuter,18.62,39.04303914430501,39.99
 BeAT ,2017.98,7494.89,Kopling,51619.87,Skuter,142.79,91.55235314586318,140.5
 Genio,2012.35,4224.55,Manual,116922.46,Sport,80.95,87.92816933155844,120.73
 PCX,2011.43,13259.15,Manual,93625.83,Trail,214.57,107.27098524825514,109.63
 Supra GTR,2016.74,25575.6,Manual,106955.14,Skuter,287.13,150.13149718546867,118.03
 Supra GTR,2014.8,28454.32,Kopling,53015.32,Trail,207.29,108.11790898789998,90.81
 Vario 125,2017.79,13026.19,Kopling,28932.17,Skuter,266.08,89.06382963445331,36.61
 Verza,2014.07,19262.91,Kopling,49850.44,Trail,135.91,64.03407506387708,28.42
 CB150R,2012.35,16937.49,Kopling,85645.66,Bebek,231.49,108.88452274400264,129.95
 Supra X 125,2017.69,16606.9,Automatic,14266.47,Bebek,252.91,108.5127405012551,108.77
 Genio,2015.39,11016.85,Kopling,33214.12,Bebek,213.26,71.19177154025891,31.98
 BeAT,2012.51,8053.64,Kopling,6878.13,Sport,152.33,59.51891730314611,92.26
 Supra GTR,2016.76,9935.49,Kopling,52260.6,Bebek,187.76,88.38667389940629,67.13
 PCX,2015.09,5525.32,Kopling,98747.44,Skuter,210.15,91.36021970442295,23.8
 Vario 125,2015.83,9980.48,Automatic,4292.9,Trail,75.93,54.493102913444574,79.78
 CRF 150,2014.69,4086.06,Manual,80848.89,Trail,242.87,79.00230762078291,42.23
 PCX,2017.63,23368.83,Manual,111107.53,Trail,285.1,116.9412428983819,14.44
 Supra X 125,2017.64,13669.6,Kopling,29267.7,Trail,139.57,68.58922437271994,70.04
 CB150R,2016.68,34160.14,Kopling,83003.38,Skuter,210.32,124.24559885811452,88.52
 Vario 125,2011.84,9842.78,Kopling,116120.51,Trail,221.11,65.23982960143572,7.04
 CRF 150,2017.71,14588.51,Manual,114611.67,Skuter,198.67,120.39589565459768,60.31
 Vario 125,2016.37,14963.29,Manual,29032.53,Skuter,164.13,47.715672944000545,38.65
 BeAT ,2016.58,4062.68,Kopling,13195.85,Trail,264.49,59.197759901081625,4.6
 Genio,2013.9,29981.45,Manual,18837.78,Trail,134.68,52.285098547546966,18.85
 Vario 125,2018.03,4797.2,Automatic,83991.81,Trail,18.33,21.162028724526046,20.86
 BeAT Street,2016.8,33131.67,Kopling,86783.06,Skuter,253.37,108.9041277444163,27.43
 BeAT ,2011.9,31630.83,Kopling,80721.0,Sport,202.19,102.38598470108893,120.51
 BeAT ,2014.26,20506.75,Automatic,40933.65,Skuter,254.78,95.76660807263295,65.92
 Supra X 125,2018.09,20758.64,Automatic,21366.78,Sport,41.56,41.94033646882373,22.06
 BeAT Street,2011.38,24196.22,Manual,69722.77,Trail,9.23,24.389563527911427,15.04
 Revo,2018.69,15874.57,Automatic,58300.36,Skuter,280.31,96.76306013848873,44.69
 PCX,2016.43,23991.69,Kopling,87144.9,Trail,44.32,119.53598411619852,119.7
 CB150R,2016.05,5195.73,Manual,53320.99,Sport,242.9,70.98165597714541,54.67
 Sonic 150,2013.16,5485.23,Automatic,41235.01,Sport,246.96,42.46304214034171,23.98
 PCX,2012.99,18064.13,Manual,35921.4,Skuter,212.61,87.91044264576638,60.62
 Vario 125,2018.54,20946.67,Manual,26272.39,Skuter,39.38,82.59308749932521,83.3
 CB150R,2013.39,31498.02,Manual,32658.45,Skuter,200.22,57.796156715496835,4.44
 Supra GTR,2017.2,7064.31,Manual,12548.65,Skuter,266.73,97.97447975383231,94.15
 Revo,2014.14,29464.79,Automatic,42201.85,Bebek,127.66,85.83552300809481,59.27
 Supra GTR,2012.11,10352.27,Kopling,5693.77,Bebek,124.06,3.4561163612538195,1.46
 BeAT Street,2011.09,16094.02,Kopling,23324.27,Trail,132.86,61.41246897957393,101.08
 Supra GTR,2015.35,13676.68,Automatic,89255.26,Sport,24.68,91.88904523827169,106.86
 BeAT,2018.81,16283.44,Kopling,39685.36,Sport,267.61,126.52085624056296,94.33
 Genio,2013.95,8494.31,Manual,80015.1,Trail,260.75,91.69505870847213,51.29
 PCX,2013.86,19509.88,Manual,85738.88,Trail,299.37,108.50992158874253,79.44
 Sonic 150,2013.75,28809.45,Manual,69772.69,Trail,175.55,108.76572525592981,58.07
 BeAT,2015.16,17574.42,Automatic,114190.42,Bebek,225.36,121.14244569258888,105.09
 Supra X 125,2014.53,19105.65,Manual,3913.59,Trail,60.8,47.056136879889735,87.54
 Sonic 150,2018.04,30279.7,Manual,88300.13,Sport,200.26,92.83793930875483,12.27
 Supra GTR,2015.04,25827.31,Automatic,114200.88,Trail,194.92,140.48340963928155,96.46
 Vario 125,2015.06,19100.69,Manual,102845.03,Skuter,270.36,139.61331469379775,103.09
 CRF 150,2012.11,11838.85,Manual,21145.09,Sport,249.24,68.57920444763383,55.61
 Revo,2018.86,31407.83,Kopling,39844.35,Sport,281.54,147.2546673404599,131.37
 Verza,2013.0,21801.46,Automatic,21681.51,Sport,260.65,109.63062375956075,126.45
 Sonic 150,2011.59,10698.58,Manual,72140.34,Bebek,260.61,74.88459177691284,26.27
 Supra GTR,2016.31,12195.27,Manual,85186.33,Bebek,19.12,64.60055278883678,135.64
 Revo,2015.76,28855.95,Manual,38697.58,Sport,253.79,96.35365021492672,66.13
 CB150R,2014.32,5176.3,Manual,64868.8,Skuter,182.24,92.17868210041918,108.56
 PCX,2014.38,34751.28,Kopling,82684.02,Sport,114.13,105.69003302014708,122.11
 BeAT ,2017.28,7865.84,Kopling,50965.42,Bebek,16.95,53.15945696584288,75.77
 Genio,2012.57,28635.54,Kopling,101873.61,Skuter,203.3,100.96537078229919,59.87
 Revo,2017.56,16115.6,Kopling,92170.79,Sport,98.46,131.84936497850958,137.32
 Vario 125,2016.19,19155.65,Automatic,8999.48,Bebek,140.33,62.44964859551368,34.63
 BeAT Street,2014.35,31274.42,Manual,74471.98,Skuter,204.52,85.49343766313426,38.55
 Vario 125,2014.66,16681.42,Kopling,29079.17,Trail,273.53,79.12162002575438,54.24
 Revo,2013.05,20568.27,Manual,66988.04,Trail,247.63,122.14880500703701,128.92
 Vario 125,2017.02,5337.1,Automatic,113977.54,Sport,135.18,114.10228246476082,140.82
 PCX,2015.1,3872.24,Manual,104820.56,Trail,116.33,60.78886942371152,33.01
 Vario 125,2013.57,11436.51,Manual,48986.0,Bebek,71.93,70.25397632263343,129.58
 Sonic 150,2015.77,25032.51,Kopling,35690.23,Skuter,111.73,45.6417516090617,38.73
 BeAT ,2018.97,7582.34,Kopling,28970.95,Sport,33.31,85.02668969040563,145.6
 Vario 125,2014.48,7348.26,Automatic,64046.17,Skuter,291.33,109.29471954458582,89.61
 BeAT ,2018.37,16620.56,Manual,14833.36,Skuter,172.18,33.234252176710456,1.06
 CRF 150,2013.76,24010.87,Kopling,66018.15,Skuter,38.34,43.76477510960683,5.12
 Supra GTR,2011.44,26014.93,Kopling,1547.91,Bebek,105.84,22.199156168802283,22.12
 Supra X 125,2012.63,9366.48,Kopling,39494.82,Sport,164.11,44.7185750462621,28.14
 PCX,2014.35,6282.07,Automatic,27268.25,Trail,159.87,84.81081235785256,115.14
 Supra X 125,2012.76,33138.45,Manual,115663.63,Skuter,10.65,65.8606923727698,33.41
 Supra GTR,2011.0,11931.53,Kopling,86957.6,Skuter,285.25,136.38671701809085,145.37
 CRF 150,2018.32,30422.56,Manual,42530.87,Skuter,82.61,84.57653842197361,95.42
 PCX,2017.75,30739.07,Automatic,12315.06,Bebek,4.86,66.12366717318416,103.88
 Revo,2016.94,27900.93,Manual,62197.24,Trail,22.93,50.881217895700516,32.67
 Revo,2012.34,9066.44,Kopling,26505.06,Skuter,174.06,77.92171766708947,133.91
 BeAT ,2011.96,29438.38,Manual,64506.76,Bebek,41.34,76.46457226173064,100.17
 Supra GTR,2011.54,27798.85,Manual,99678.9,Bebek,12.52,80.48458582964884,129.66
 BeAT ,2016.79,22416.16,Automatic,73844.54,Skuter,113.89,112.27587551843142,143.47
 CRF 150,2018.43,14319.37,Automatic,75961.91,Skuter,186.83,68.61890835146153,18.85
 Genio,2014.44,11989.01,Manual,65048.08,Bebek,33.55,25.26362119725787,14.49
 Vario 125,2011.95,7601.82,Manual,110492.15,Bebek,94.0,90.23284973261008,120.51
 Verza,2015.1,19702.91,Manual,111037.74,Skuter,125.33,119.78460184028863,129.92
 Genio,2013.79,22058.55,Automatic,61717.5,Bebek,47.84,74.64323073182682,87.56
 Vario 125,2014.0,15010.02,Automatic,37366.36,Bebek,151.82,68.05940896441746,54.9
